-10952.713,106207.539,3420.354,142111.500,180266.469,168467.969,246118.469,144483.828,-0.734,0.378,-0.349,0.000,0.000,0.000,86.667,1.000,1.000,0.000
281.632,1909.375,1730.293,22537.086,1078.606,570.059,1926.095,1585.454,-0.743,0.392,-0.368,0.000,0.000,0.000,86.667,2.000,1.000,0.000
0.000,-1022.011,0.000,77.784,0.000,-131.160,1.252,-151.008,-0.746,0.395,-0.370,0.000,0.000,0.000,86.667,3.000,1.000,0.000
0.000,-3331.841,-14.126,-606.984,0.000,-885.755,0.000,-841.409,-0.748,0.395,-0.374,0.000,0.000,0.000,86.667,4.000,1.000,0.000
0.000,-3374.130,-803.769,-697.464,-11.712,-1409.859,-17.613,-969.619,-0.746,0.397,-0.373,0.000,0.000,0.000,86.667,5.000,1.000,0.000
0.000,-2895.534,-2188.594,-662.953,-144.482,-1450.002,-483.334,-834.167,-0.746,0.396,-0.374,-4.517,3.693,-8.240,86.667,6.000,1.000,0.000
0.089,-2378.315,-2023.369,-665.367,-714.719,-1360.506,-974.000,-790.894,-0.748,0.398,-0.378,-1.312,0.671,-3.357,86.667,7.000,1.000,0.000
38.981,-1906.336,-1569.897,-673.503,-1145.661,-1149.327,-915.349,-759.333,-0.748,0.396,-0.377,0.214,-0.732,-1.587,86.667,8.000,1.000,0.000
-251.681,-1481.205,-1190.543,-631.392,-917.405,-918.925,-777.036,-686.288,-0.745,0.396,-0.378,0.793,-1.312,-0.702,86.667,9.000,1.000,0.000
-955.761,-1098.365,-835.329,-506.312,-651.598,-644.893,-578.106,-529.379,-0.746,0.397,-0.377,0.946,-1.526,-0.427,86.667,10.000,1.000,0.000
-910.074,-803.948,-524.998,-323.832,-422.984,-350.118,-334.919,-295.579,-0.747,0.399,-0.377,0.946,-1.465,-0.336,86.667,11.000,1.000,0.000
-860.542,-586.420,-289.321,-130.713,-236.213,-91.285,-88.245,-46.402,-0.746,0.396,-0.378,0.977,-1.495,-0.366,86.667,12.000,1.000,0.000
-943.601,-490.040,-54.538,-9.030,-72.420,0.089,84.490,147.432,-0.744,0.395,-0.376,1.038,-1.556,-0.366,86.667,13.000,1.000,0.000
-1008.153,-524.372,9.477,8.225,9.298,-3.040,364.691,452.846,-0.749,0.396,-0.377,1.007,-1.648,-0.275,86.667,14.000,1.000,0.000
-821.382,-415.385,-5.096,4.023,57.310,30.488,227.004,323.027,-0.748,0.397,-0.379,1.099,-1.556,-0.214,86.667,15.000,1.000,0.000
-724.822,-300.318,-122.756,-60.618,17.703,124.097,61.154,65.088,-0.747,0.396,-0.378,1.129,-1.648,-0.305,86.667,16.000,1.000,0.000
-476.450,-287.622,-230.759,-184.447,-57.846,-74.297,-79.572,-116.140,-0.746,0.397,-0.376,1.129,-1.556,-0.336,86.667,17.000,1.000,0.000
-284.404,-271.618,-219.852,-228.345,-161.737,-211.448,-200.450,-243.723,-0.748,0.399,-0.376,1.129,-1.526,-0.244,86.667,18.000,1.000,0.000
-232.548,-246.048,-210.375,-220.925,-175.059,-214.040,-196.248,-241.935,-0.748,0.397,-0.377,1.190,-1.556,-0.305,86.667,19.000,1.000,0.000
