45951.074,131335.547,114407.406,366754.062,293752.812,-75476.391,238724.875,-210043.016,-0.737,0.384,-0.343,0.000,0.000,0.000,93.333,1.000,1.000,0.000
867.337,3511.728,3680.349,40878.301,3665.686,-2156.139,5628.527,-1050.711,-0.746,0.399,-0.363,0.000,0.000,0.000,93.333,2.000,1.000,0.000
0.000,-593.573,0.000,-1852.781,0.000,-2111.525,0.000,-474.483,-0.747,0.401,-0.367,0.000,0.000,0.000,93.333,3.000,1.000,0.000
0.000,-3224.195,-105.143,-2254.755,-7.331,-2670.944,0.000,-1161.754,-0.747,0.403,-0.365,0.000,0.000,0.000,93.333,4.000,1.000,0.000
0.000,-3497.601,-1516.700,-1924.128,-136.524,-2792.895,-13.769,-1428.813,-0.750,0.404,-0.367,0.000,0.000,0.000,93.333,5.000,1.000,0.000
0.000,-3053.338,-2580.464,-1561.940,-294.238,-2406.121,-525.624,-1209.587,-0.748,0.404,-0.370,-5.005,4.059,-3.113,93.333,6.000,1.000,0.000
0.000,-2512.694,-2238.930,-1326.710,-1003.862,-2148.807,-1186.609,-1055.539,-0.749,0.404,-0.372,-1.801,1.129,-1.617,93.333,7.000,1.000,0.000
19.938,-2028.913,-1758.993,-1194.835,-1334.667,-1766.950,-1124.293,-974.715,-0.750,0.403,-0.368,-0.061,-0.519,-0.854,93.333,8.000,1.000,0.000
-82.612,-1599.849,-1366.765,-1076.639,-1075.566,-1455.099,-975.073,-889.152,-0.750,0.403,-0.371,0.641,-1.282,-0.488,93.333,9.000,1.000,0.000
-869.662,-1213.968,-1012.176,-950.039,-809.938,-1177.937,-793.666,-757.545,-0.749,0.405,-0.370,0.946,-1.495,-0.397,93.333,10.000,1.000,0.000
-945.926,-889.868,-697.106,-844.985,-582.665,-968.367,-591.606,-575.513,-0.749,0.405,-0.372,1.068,-1.648,-0.336,93.333,11.000,1.000,0.000
-862.688,-644.535,-463.665,-826.031,-417.531,-897.914,-414.491,-400.364,-0.748,0.404,-0.371,1.068,-1.617,-0.275,93.333,12.000,1.000,0.000
-887.096,-527.233,-329.018,-926.793,-299.424,-971.854,-252.217,-262.499,-0.749,0.405,-0.368,1.068,-1.587,-0.305,93.333,13.000,1.000,0.000
-998.855,-537.247,-260.979,-972.748,-202.149,-1245.618,-66.608,-191.242,-0.750,0.405,-0.369,1.038,-1.648,-0.244,93.333,14.000,1.000,0.000
-859.648,-469.923,-168.443,-893.891,-128.388,-1351.208,6.527,-65.625,-0.749,0.403,-0.369,1.160,-1.556,-0.244,93.333,15.000,1.000,0.000
-836.849,-275.374,-90.212,-699.788,-31.650,-763.625,-65.804,-62.943,-0.750,0.402,-0.371,1.221,-1.526,-0.275,93.333,16.000,1.000,0.000
-570.864,-285.477,-216.186,-454.903,-39.428,-438.452,-180.513,-199.467,-0.748,0.404,-0.372,1.099,-1.526,-0.183,93.333,17.000,1.000,0.000
-321.508,-273.943,-222.713,-263.125,-95.844,-274.837,-203.133,-249.267,-0.749,0.403,-0.373,1.160,-1.495,-0.244,93.333,18.000,1.000,0.000
-240.415,-255.346,-211.358,-223.160,-173.181,-215.650,-194.192,-244.618,-0.748,0.402,-0.371,1.068,-1.556,-0.275,93.333,19.000,1.000,0.000
-225.037,-229.061,-204.563,-216.097,-174.075,-209.123,-194.728,-235.677,-0.749,0.403,-0.369,1.160,-1.556,-0.275,93.333,20.000,1.000,0.000
-217.974,-216.186,-198.394,-209.481,-169.516,-202.775,-189.275,-227.898,-0.750,0.403,-0.369,1.160,-1.740,-0.214,93.333,21.000,1.000,0.000
-212.520,-210.017,-193.387,-204.206,-165.671,-196.695,-184.268,-221.014,-0.748,0.404,-0.366,1.068,-1.678,-0.183,93.333,22.000,1.000,0.000
-207.782,-204.831,-188.381,-199.288,-162.005,-191.689,-179.797,-214.040,-0.749,0.403,-0.368,1.099,-1.587,-0.183,93.333,23.000,1.000,0.000
-202.775,-200.182,-184.447,-194.371,-158.787,-187.039,-175.506,-207.782,-0.748,0.403,-0.368,1.038,-1.648,-0.244,93.333,24.000,1.000,0.000
-198.215,-195.891,-180.602,-190.169,-155.658,-182.927,-171.751,-201.792,-0.749,0.404,-0.371,1.099,-1.556,-0.305,93.333,25.000,1.000,0.000
-194.103,-191.957,-176.758,-186.324,-153.154,-178.993,-168.353,-196.606,-0.750,0.404,-0.369,1.007,-1.495,-0.275,93.333,26.000,1.000,0.000
-190.526,-187.933,-173.450,-182.837,-150.204,-175.595,-165.135,-192.046,-0.749,0.403,-0.370,1.038,-1.526,-0.305,93.333,27.000,1.000,0.000
-187.039,-184.536,-170.320,-179.619,-148.058,-171.840,-162.363,-187.397,-0.748,0.404,-0.370,1.007,-1.556,-0.275,93.333,28.000,1.000,0.000
-183.910,-181.317,-167.370,-176.489,-145.644,-168.890,-159.323,-183.016,-0.749,0.405,-0.370,1.038,-1.526,-0.214,93.333,29.000,1.000,0.000
-180.692,-178.367,-164.688,-173.807,-143.677,-166.029,-156.820,-179.172,-0.750,0.404,-0.368,1.038,-1.587,-0.305,93.333,30.000,1.000,0.000
-178.009,-175.774,-161.916,-171.214,-141.710,-163.347,-154.674,-175.417,-0.749,0.405,-0.368,1.068,-1.617,-0.275,93.333,31.000,1.000,0.000
-175.148,-172.913,-159.681,-168.890,-139.743,-160.575,-152.528,-171.840,-0.750,0.403,-0.372,1.190,-1.648,-0.305,93.333,32.000,1.000,0.000
-172.734,-170.767,-157.356,-166.208,-137.866,-158.161,-150.204,-168.890,-0.749,0.402,-0.371,1.068,-1.587,-0.275,93.333,33.000,1.000,0.000
-170.678,-168.264,-155.211,-163.972,-136.524,-156.015,-148.058,-166.297,-0.750,0.402,-0.370,1.068,-1.678,-0.244,93.333,34.000,1.000,0.000
-168.532,-166.118,-153.244,-162.005,-135.094,-153.959,-146.180,-163.615,-0.749,0.403,-0.370,1.007,-1.648,-0.305,93.333,35.000,1.000,0.000
-166.744,-164.241,-151.455,-160.038,-133.574,-152.171,-144.660,-160.843,-0.749,0.404,-0.369,1.068,-1.678,-0.244,93.333,36.000,1.000,0.000
-164.688,-162.363,-149.578,-158.340,-132.412,-150.561,-142.783,-158.340,-0.750,0.403,-0.369,1.068,-1.709,-0.275,93.333,37.000,1.000,0.000
-162.810,-160.575,-148.147,-156.462,-131.160,-148.952,-141.352,-156.015,-0.751,0.404,-0.372,1.007,-1.678,-0.275,93.333,38.000,1.000,0.000
-161.111,-158.876,-146.538,-154.674,-130.266,-147.164,-139.833,-153.512,-0.751,0.405,-0.367,1.038,-1.648,-0.336,93.333,39.000,1.000,0.000
-159.681,-157.088,-145.197,-153.154,-129.104,-146.002,-138.670,-151.455,-0.749,0.405,-0.369,1.068,-1.617,-0.275,93.333,40.000,1.000,0.000
-158.250,-155.479,-143.677,-151.813,-127.763,-144.124,-137.329,-149.846,-0.748,0.403,-0.370,1.038,-1.617,-0.244,93.333,41.000,1.000,0.000
-156.641,-154.406,-142.336,-150.383,-127.047,-142.962,-136.167,-147.879,-0.748,0.403,-0.372,1.038,-1.526,-0.214,93.333,42.000,1.000,0.000
-155.300,-152.886,-141.084,-149.220,-125.706,-141.799,-135.005,-146.270,-0.749,0.404,-0.370,1.068,-1.526,-0.275,93.333,43.000,1.000,0.000
-154.048,-151.366,-140.011,-147.969,-124.902,-140.458,-134.021,-144.660,-0.748,0.404,-0.369,1.007,-1.587,-0.336,93.333,44.000,1.000,0.000
-152.797,-150.383,-138.938,-146.806,-124.365,-139.296,-133.038,-143.409,-0.748,0.405,-0.367,0.977,-1.587,-0.305,93.333,45.000,1.000,0.000
-151.634,-149.488,-137.866,-145.644,-123.829,-138.491,-132.233,-141.799,-0.747,0.403,-0.371,0.916,-1.678,-0.305,93.333,46.000,1.000,0.000
-150.740,-148.505,-136.882,-144.839,-122.577,-137.329,-131.160,-140.548,-0.748,0.404,-0.371,1.007,-1.648,-0.305,93.333,47.000,1.000,0.000
-149.488,-147.432,-136.077,-143.856,-121.951,-136.435,-130.266,-139.385,-0.747,0.403,-0.370,1.007,-1.556,-0.336,93.333,48.000,1.000,0.000
