36583.102,112498.484,245177.734,188594.547,182724.719,159468.891,55092.941,-224983.016,-0.734,0.380,-0.348,0.000,0.000,0.000,86.667,1.000,1.000,0.000
810.742,2244.384,4702.360,30199.354,1552.016,-882.983,3624.380,-898.540,-0.742,0.392,-0.368,0.000,0.000,0.000,86.667,2.000,1.000,0.000
0.000,-1479.149,0.000,-1585.454,0.000,-2039.194,0.000,-445.336,-0.746,0.397,-0.373,0.000,0.000,0.000,86.667,3.000,1.000,0.000
0.000,-4270.972,-127.494,-2207.190,0.000,-2394.140,0.000,-1155.317,-0.745,0.398,-0.373,0.000,0.000,0.000,86.667,4.000,1.000,0.000
0.000,-4097.075,-1568.467,-1871.288,-11.802,-2895.892,-19.044,-1437.038,-0.745,0.398,-0.375,0.000,0.000,0.000,86.667,5.000,1.000,0.000
0.000,-3349.811,-2582.878,-1504.898,-260.264,-2506.614,-568.092,-1215.935,-0.745,0.399,-0.376,-4.822,3.815,-2.930,86.667,6.000,1.000,0.000
0.000,-2701.521,-2223.999,-1289.338,-1074.851,-2144.427,-1195.461,-1063.854,-0.748,0.397,-0.379,-1.526,0.732,-1.343,86.667,7.000,1.000,0.000
25.928,-2148.003,-1732.797,-1159.430,-1307.756,-1752.466,-1110.167,-973.553,-0.748,0.398,-0.378,0.092,-0.671,-0.641,86.667,8.000,1.000,0.000
-247.836,-1675.576,-1324.207,-1033.098,-1025.588,-1423.985,-946.731,-869.125,-0.747,0.397,-0.375,0.793,-1.251,-0.397,86.667,9.000,1.000,0.000
-825.763,-1280.397,-954.777,-898.451,-749.678,-1140.028,-745.118,-708.193,-0.747,0.398,-0.377,0.946,-1.465,-0.305,86.667,10.000,1.000,0.000
-732.422,-1010.478,-643.373,-801.534,-524.014,-956.208,-537.425,-514.090,-0.749,0.397,-0.376,0.885,-1.556,-0.336,86.667,11.000,1.000,0.000
-579.715,-872.344,-428.885,-806.183,-362.992,-933.319,-358.880,-336.528,-0.746,0.397,-0.378,1.038,-1.556,-0.214,86.667,12.000,1.000,0.000
-487.179,-928.849,-330.448,-899.524,-232.548,-1070.738,-185.430,-206.888,-0.747,0.398,-0.377,1.038,-1.556,-0.305,86.667,13.000,1.000,0.000
