1439.81005859375,80229.265625,197358.578125,251899.171875,96056.09375,-22808.705078125,70382.25,-73441.21875,-0.486083984375,0.004150390625,-0.68115234375,0.0,0.0,0.0,80.0,1.0,1.0,0.0,0.0,0.0,355272.5907264
0.0,735.283,1435.0714,16922.863,5.275012,-472.5159,43.004757,-61.60141,-0.4885254,0.010253906,-0.70703125,0.0,0.0,0.0,80.0,2.0,1.0,355272.5907264,1,real_images\p3.jpg,355272.6006237
0.0,-2400.309326171875,-0.08940698206424713,-2122.87939453125,0.0,-824.6900024414062,0.0,-495.76171875,-0.487548828125,0.01171875,-0.7158203125,0.0,0.0,0.0,80.0,3.0,1.0,0.0,0.0,0.0,355272.6012635
0.0,-4133.28466796875,-319.80877685546875,-2167.04638671875,0.0,-1599.4014892578125,0.0,-1077.890625,-0.489013671875,0.01318359375,-0.716552734375,0.0,0.0,0.0,80.0,4.0,1.0,0.0,0.0,0.0,355272.6013324
0.0,-3655.493896484375,-1993.686279296875,-1798.6002197265625,-14.9309663772583,-1666.7249755859375,-91.105712890625,-1146.8233642578125,-0.48779296875,0.010986328125,-0.714599609375,0.0,0.0,0.0,80.0,5.0,1.0,0.0,0.0,0.0,355272.6057629
0.0,-3008.008544921875,-2490.073974609375,-1466.3638916015625,-192.40382385253906,-1550.495849609375,-783.1157836914062,-945.300048828125,-0.4892578125,0.01123046875,-0.715576171875,-3.814697027206421,4.638671398162842,-3.784179449081421,80.0,6.0,1.0,0.0,0.0,0.0,355272.6082175
5.006791114807129,-2385.020751953125,-1987.8748779296875,-1274.0494384765625,-897.2884521484375,-1374.185302734375,-1062.8702392578125,-848.3828735351562,-0.48876953125,0.01318359375,-0.716552734375,-1.0986326932907104,1.0070799589157104,-1.6174315214157104,80.0,7.0,1.0,0.0,0.0,0.0,355272.6207151
78.05229187011719,-1837.671142578125,-1489.520263671875,-1129.8360595703125,-1094.6990966796875,-1087.814697265625,-914.9910278320312,-754.4161376953125,-0.48828125,0.01318359375,-0.718017578125,0.2136230319738388,-0.5187987685203552,-0.7934569716453552,80.0,8.0,1.0,0.0,0.0,0.0,355272.6237661
-573.4563598632812,-1357.287353515625,-1054.734130859375,-983.6556396484375,-792.4140625,-778.377197265625,-706.0469360351562,-603.6759643554688,-0.48779296875,0.01171875,-0.722900390625,0.7629393935203552,-1.1596678495407104,-0.3356933295726776,80.0,9.0,1.0,0.0,0.0,0.0,355272.6239113
-917.85205078125,-995.367919921875,-679.4036865234375,-865.1019287109375,-519.096923828125,-453.829833984375,-458.38958740234375,-378.5491638183594,-0.488525390625,0.013671875,-0.72119140625,0.9460448622703552,-1.4038084745407104,-0.3356933295726776,80.0,10.0,1.0,0.0,0.0,0.0,355272.6256266
-812.8883056640625,-762.283935546875,-421.8221435546875,-843.7337036132812,-317.93121337890625,-153.42237854003906,-214.93438720703125,-115.4244155883789,-0.48681640625,0.014404296875,-0.719482421875,0.8850097060203552,-1.4038084745407104,-0.2746581733226776,80.0,11.0,1.0,0.0,0.0,0.0,355272.6292002
-818.4315185546875,-668.0489501953125,-168.4427490234375,-988.2153930664062,-164.24063110351562,-5.453825950622559,-11.533500671386719,66.16116333007812,-0.487060546875,0.012451171875,-0.72412109375,0.8850097060203552,-1.5563963651657104,-0.3051757514476776,80.0,12.0,1.0,0.0,0.0,0.0,355272.6356924
-870.4663696289062,-736.3558959960938,-37.461524963378906,-1040.9654541015625,-38.71322250366211,-1.9669536352157593,160.12789916992188,343.5016174316406,-0.488525390625,0.0107421875,-0.7216796875,0.9155272841453552,-1.5258787870407104,-0.2746581733226776,80.0,13.0,1.0,0.0,0.0,0.0,355272.6394133
-702.56005859375,-651.5980834960938,-86.63536834716797,-944.2271118164062,11.265279769897461,-3.7550933361053467,127.94139099121094,327.5871887207031,-0.489013671875,0.010009765625,-0.72265625,0.9460448622703552,-1.5258787870407104,-0.2746581733226776,80.0,14.0,1.0,0.0,0.0,0.0,355272.6510922
-673.323974609375,-420.65985107421875,-149.4884796142578,-640.4222412109375,-3.308058261871338,46.75985336303711,7.510186672210693,82.1650161743164,-0.48779296875,0.01025390625,-0.7216796875,0.8850097060203552,-1.5869139432907104,-0.2136230319738388,80.0,15.0,1.0,0.0,0.0,0.0,355272.651268
-467.3302917480469,-404.2089538574219,-244.7069091796875,-448.0184020996094,-53.912410736083984,-56.59461975097656,-73.76075744628906,-114.17271423339844,-0.48779296875,0.010986328125,-0.71826171875,0.9765624403953552,-1.5869139432907104,-0.3051757514476776,80.0,16.0,1.0,0.0,0.0,0.0,355272.6575119
-307.73883056640625,-333.1304016113281,-228.07720947265625,-261.6942443847656,-152.08128356933594,-211.98394775390625,-230.5806121826172,-251.23361206054688,-0.486328125,0.010498046875,-0.719482421875,1.0070799589157104,-1.6174315214157104,-0.3051757514476776,80.0,17.0,1.0,0.0,0.0,0.0,355272.6576771
-245.77980041503906,-268.31036376953125,-214.93438720703125,-226.11026000976562,-172.73428344726562,-218.68948364257812,-201.25511169433594,-249.4454803466797,-0.486572265625,0.011474609375,-0.716796875,1.0986326932907104,-1.6174315214157104,-0.2136230319738388,80.0,18.0,1.0,0.0,0.0,0.0,355272.659237
-226.5572967529297,-233.44163513183594,-207.51361083984375,-218.33184814453125,-174.96946716308594,-211.53692626953125,-196.06951904296875,-239.78952026367188,-0.48486328125,0.013916015625,-0.720703125,1.0375975370407104,-1.5563963651657104,-0.1525878757238388,80.0,19.0,1.0,0.0,0.0,0.0,355272.6656467
-220.03057861328125,-218.06362915039062,-201.07630920410156,-211.17929077148438,-170.0520782470703,-204.92080688476562,-190.9733123779297,-231.6534881591797,-0.487060546875,0.0126953125,-0.7177734375,1.1291502714157104,-1.6174315214157104,-0.2441406100988388,80.0,20.0,1.0,0.0,0.0,0.0,355272.6681675
-214.04031372070312,-211.0898895263672,-195.2648468017578,-205.54664611816406,-165.7605438232422,-198.9305419921875,-185.8771209716797,-223.96449279785156,-0.488037109375,0.012451171875,-0.715576171875,1.0681151151657104,-1.6784666776657104,-0.2746581733226776,80.0,21.0,1.0,0.0,0.0,0.0,355272.6706643
-208.31826782226562,-205.8148651123047,-190.43687438964844,-200.18223571777344,-161.91604614257812,-193.11907958984375,-180.69151306152344,-216.90133666992188,-0.4892578125,0.0107421875,-0.71728515625,1.0070799589157104,-1.6174315214157104,-0.3051757514476776,80.0,22.0,1.0,0.0,0.0,0.0,355272.6730733
-203.3114776611328,-200.80807495117188,-185.60890197753906,-195.53306579589844,-158.6079864501953,-188.11228942871094,-175.95294189453125,-210.64285278320312,-0.4892578125,0.010498046875,-0.715087890625,1.0070799589157104,-1.6479490995407104,-0.2746581733226776,80.0,23.0,1.0,0.0,0.0,0.0,355272.680767
-199.19876098632812,-196.24832153320312,-180.95973205566406,-191.2415313720703,-155.65756225585938,-183.91015625,-172.01902770996094,-204.47377014160156,-0.488525390625,0.011962890625,-0.715087890625,0.9765624403953552,-1.6174315214157104,-0.1831054538488388,80.0,24.0,1.0,0.0,0.0,0.0,355272.6831709
-194.46018981933594,-192.04620361328125,-177.38345336914062,-187.12881469726562,-152.79653930664062,-179.7974395751953,-168.4427490234375,-198.6623077392578,-0.48974609375,0.0126953125,-0.71875,1.0375975370407104,-1.6174315214157104,-0.2136230319738388,80.0,25.0,1.0,0.0,0.0,0.0,355272.6893825
-190.9733123779297,-188.11228942871094,-174.0753936767578,-183.28431701660156,-149.93551635742188,-176.31056213378906,-165.58172607421875,-193.47671508789062,-0.48974609375,0.012939453125,-0.720947265625,1.0375975370407104,-1.5563963651657104,-0.1220703050494194,80.0,26.0,1.0,0.0,0.0,0.0,355272.6963665
-187.2182159423828,-184.35719299316406,-170.32029724121094,-179.8868408203125,-147.70033264160156,-172.91310119628906,-162.3630828857422,-188.6487274169922,-0.488037109375,0.013671875,-0.720458984375,1.0681151151657104,-1.5563963651657104,-0.1525878757238388,80.0,27.0,1.0,0.0,0.0,0.0,355272.6965322
-183.8207550048828,-181.2279510498047,-167.10165405273438,-176.31056213378906,-145.6439666748047,-169.4262237548828,-159.3232421875,-184.35719299316406,-0.489013671875,0.012451171875,-0.71875,1.0070799589157104,-1.5258787870407104,-0.1525878757238388,80.0,28.0,1.0,0.0,0.0,0.0,355272.6982736
-180.95973205566406,-178.27752685546875,-164.41943359375,-173.53895568847656,-143.1405792236328,-166.3863983154297,-156.73043823242188,-180.6020965576172,-0.48828125,0.013427734375,-0.719970703125,1.0681151151657104,-1.5563963651657104,-0.2441406100988388,80.0,29.0,1.0,0.0,0.0,0.0,355272.7019111
-178.00930786132812,-175.5059051513672,-162.0054473876953,-171.12496948242188,-140.99481201171875,-163.79359436035156,-154.3164520263672,-176.84701538085938,-0.4873046875,0.012451171875,-0.718505859375,1.0375975370407104,-1.4953612089157104,-0.2136230319738388,80.0,30.0,1.0,0.0,0.0,0.0,355272.7113535
-175.5059051513672,-173.0025177001953,-159.50205993652344,-168.53216552734375,-139.1172637939453,-161.29019165039062,-152.34950256347656,-173.0025177001953,-0.4892578125,0.01220703125,-0.721435546875,1.1901854276657104,-1.4953612089157104,-0.2746581733226776,80.0,31.0,1.0,0.0,0.0,0.0,355272.7119984
-172.82369995117188,-170.49911499023438,-157.17747497558594,-165.93936157226562,-137.4185333251953,-159.05502319335938,-150.11431884765625,-169.60504150390625,-0.488037109375,0.01123046875,-0.71875,1.0986326932907104,-1.5258787870407104,-0.1525878757238388,80.0,32.0,1.0,0.0,0.0,0.0,355272.713111
